id,kind,category,material,default_zone,rarity_tag,profile
Wood_Burnt_Branch_Long,block,block_misc,,1,common,misc
Wood_Burnt_Branch_Short,block,block_misc,,1,common,misc
Wood_Burnt_Roots,block,block_misc,,1,common,misc
Wood_Burnt_Trunk,block,block_misc,,1,common,misc
Wood_Burnt_Trunk_Full,block,block_misc,,1,common,misc
Wood_Camphor_Branch_Corner,block,block_misc,,1,common,misc
Wood_Camphor_Branch_Long,block,block_misc,,1,common,misc
Wood_Camphor_Branch_Short,block,block_misc,,1,common,misc
Wood_Camphor_Roots,block,block_misc,,1,common,misc
Wood_Camphor_Trunk,block,block_misc,,1,common,misc
Wood_Camphor_Trunk_Full,block,block_misc,,1,common,misc
Wood_Cedar_Branch_Corner,block,block_misc,,1,common,misc
Wood_Cedar_Branch_Long,block,block_misc,,1,common,misc
Wood_Cedar_Branch_Short,block,block_misc,,1,common,misc
Wood_Cedar_Roots,block,block_misc,,1,common,misc
Wood_Cedar_Trunk,block,block_misc,,1,common,misc
Wood_Cedar_Trunk_Full,block,block_misc,,1,common,misc
Wood_Crystal_Branch_Corner,block,block_misc,,1,common,misc
Wood_Crystal_Branch_Long,block,block_misc,,1,common,misc
Wood_Crystal_Branch_Short,block,block_misc,,1,common,misc
Wood_Crystal_Roots,block,block_misc,,1,common,misc
Wood_Crystal_Trunk,block,block_misc,,1,common,misc
Wood_Crystal_Trunk_Full,block,block_misc,,1,common,misc
Wood_Darkwood_Decorative,block,block_misc,,1,common,misc
Wood_Darkwood_Ornate,block,block_misc,,1,common,misc
Wood_Darkwood_Planks,block,block_misc,,1,common,misc
Wood_Deadwood_Decorative,block,block_misc,,1,common,misc
Wood_Deadwood_Ornate,block,block_misc,,1,common,misc
Wood_Deadwood_Planks,block,block_misc,,1,common,misc
Wood_Dry_Branch_Corner,block,block_misc,,1,common,misc
Wood_Dry_Branch_Long,block,block_misc,,1,common,misc
Wood_Dry_Branch_Short,block,block_misc,,1,common,misc
Wood_Dry_Roots,block,block_misc,,1,common,misc
Wood_Dry_Trunk,block,block_misc,,1,common,misc
Wood_Dry_Trunk_Full,block,block_misc,,1,common,misc
Wood_Drywood_Decorative,block,block_misc,,1,common,misc
Wood_Drywood_Ornate,block,block_misc,,1,common,misc
Wood_Drywood_Planks,block,block_misc,,1,common,misc
Wood_Fig_Blue_Branch_Corner,block,block_misc,,1,common,misc
Wood_Fig_Blue_Branch_Long,block,block_misc,,1,common,misc
Wood_Fig_Blue_Branch_Short,block,block_misc,,1,common,misc
Wood_Fig_Blue_Roots,block,block_misc,,1,common,misc
Wood_Fig_Blue_Trunk,block,block_misc,,1,common,misc
Wood_Fig_Blue_Trunk_Full,block,block_misc,,1,common,misc
Wood_Fir_Branch_Corner,block,block_misc,,1,common,misc
Wood_Fir_Branch_Long,block,block_misc,,1,common,misc
Wood_Fir_Branch_Short,block,block_misc,,1,common,misc
Wood_Fir_Roots,block,block_misc,,1,common,misc
Wood_Fir_Trunk,block,block_misc,,1,common,misc
Wood_Fir_Trunk_Full,block,block_misc,,1,common,misc
Wood_Fire_Branch_Corner,block,block_misc,,1,common,misc
Wood_Fire_Branch_Long,block,block_misc,,1,common,misc
Wood_Fire_Branch_Short,block,block_misc,,1,common,misc
Wood_Fire_Trunk,block,block_misc,,1,common,misc
Wood_Fire_Trunk_Full,block,block_misc,,1,common,misc
Wood_Gnarled_Roots,block,block_misc,,1,common,misc
Wood_Goldenwood_Decorative,block,block_misc,gold,1,common,misc
Wood_Goldenwood_Ornate,block,block_misc,gold,1,common,misc
Wood_Goldenwood_Planks,block,block_misc,gold,1,common,misc
Wood_Greenwood_Decorative,block,block_misc,,1,common,misc
Wood_Greenwood_Ornate,block,block_misc,,1,common,misc
Wood_Greenwood_Planks,block,block_misc,,1,common,misc
Wood_Gumboab_Branch_Corner,block,block_misc,,1,common,misc
Wood_Gumboab_Branch_Long,block,block_misc,,1,common,misc
Wood_Gumboab_Branch_Short,block,block_misc,,1,common,misc
Wood_Gumboab_Roots,block,block_misc,,1,common,misc
Wood_Gumboab_Trunk,block,block_misc,,1,common,misc
Wood_Gumboab_Trunk_Full,block,block_misc,,1,common,misc
Wood_Hardwood_Decorative,block,block_misc,,1,common,misc
Wood_Hardwood_Ornate,block,block_misc,,1,common,misc
Wood_Hardwood_Planks,block,block_misc,,1,common,misc
Wood_Ice_Trunk,block,block_misc,,1,common,misc
Wood_Jungle_Branch_Corner,block,block_misc,,1,common,misc
Wood_Jungle_Branch_Long,block,block_misc,,1,common,misc
Wood_Jungle_Branch_Short,block,block_misc,,1,common,misc
Wood_Jungle_Roots,block,block_misc,,1,common,misc
Wood_Jungle_Trunk,block,block_misc,,1,common,misc
Wood_Jungle_Trunk_Full,block,block_misc,,1,common,misc
Wood_Lightwood_Decorative,block,block_misc,,1,common,misc
Wood_Lightwood_Ornate,block,block_misc,,1,common,misc
Wood_Lightwood_Planks,block,block_misc,,1,common,misc
Wood_Maple_Branch_Corner,block,block_misc,,1,common,misc
Wood_Maple_Branch_Long,block,block_misc,,1,common,misc
Wood_Maple_Branch_Short,block,block_misc,,1,common,misc
Wood_Maple_Roots,block,block_misc,,1,common,misc
Wood_Maple_Trunk,block,block_misc,,1,common,misc
Wood_Maple_Trunk_Full,block,block_misc,,1,common,misc
Wood_Oak_Branch_Corner,block,block_misc,,1,common,misc
Wood_Oak_Branch_Long,block,block_misc,,1,common,misc
Wood_Oak_Branch_Short,block,block_misc,,1,common,misc
Wood_Oak_Roots,block,block_misc,,1,common,misc
Wood_Oak_Trunk,block,block_misc,,1,common,misc
Wood_Oak_Trunk_Full,block,block_misc,,1,common,misc
Wood_Palm_Branch_Corner,block,block_misc,,1,common,misc
Wood_Palm_Branch_Long,block,block_misc,,1,common,misc
Wood_Palm_Branch_Short,block,block_misc,,1,common,misc
Wood_Palm_Roots,block,block_misc,,1,common,misc
Wood_Palm_Trunk,block,block_misc,,1,common,misc
Wood_Palm_Trunk_Full,block,block_misc,,1,common,misc
Wood_Palo_Branch_Corner,block,block_misc,,1,common,misc
Wood_Palo_Branch_Long,block,block_misc,,1,common,misc
Wood_Palo_Branch_Short,block,block_misc,,1,common,misc
Wood_Palo_Roots,block,block_misc,,1,common,misc
Wood_Palo_Trunk,block,block_misc,,1,common,misc
Wood_Palo_Trunk_Full,block,block_misc,,1,common,misc
Wood_Petrified_Branch_Corner,block,block_misc,,1,common,misc
Wood_Petrified_Branch_Long,block,block_misc,,1,common,misc
Wood_Petrified_Branch_Short,block,block_misc,,1,common,misc
Wood_Petrified_Roots,block,block_misc,,1,common,misc
Wood_Petrified_Trunk,block,block_misc,,1,common,misc
Wood_Petrified_Trunk_Full,block,block_misc,,1,common,misc
Wood_Poisoned_Branch_Corner,block,block_misc,,1,common,misc
Wood_Poisoned_Branch_Long,block,block_misc,,1,common,misc
Wood_Poisoned_Branch_Short,block,block_misc,,1,common,misc
Wood_Poisoned_Roots,block,block_misc,,1,common,misc
Wood_Poisoned_Trunk,block,block_misc,,1,common,misc
Wood_Poisoned_Trunk_Full,block,block_misc,,1,common,misc
Wood_Redwood_Branch_Corner,block,block_misc,,1,common,misc
Wood_Redwood_Branch_Long,block,block_misc,,1,common,misc
Wood_Redwood_Branch_Short,block,block_misc,,1,common,misc
Wood_Redwood_Decorative,block,block_misc,,1,common,misc
Wood_Redwood_Ornate,block,block_misc,,1,common,misc
Wood_Redwood_Planks,block,block_misc,,1,common,misc
Wood_Redwood_Roots,block,block_misc,,1,common,misc
Wood_Redwood_Trunk,block,block_misc,,1,common,misc
Wood_Redwood_Trunk_Full,block,block_misc,,1,common,misc
Wood_Sallow_Branch_Corner,block,block_misc,,1,common,misc
Wood_Sallow_Branch_Long,block,block_misc,,1,common,misc
Wood_Sallow_Branch_Short,block,block_misc,,1,common,misc
Wood_Sallow_Roots,block,block_misc,,1,common,misc
Wood_Sallow_Trunk,block,block_misc,,1,common,misc
Wood_Sallow_Trunk_Full,block,block_misc,,1,common,misc
Wood_Softwood_Decorative,block,block_misc,,1,common,misc
Wood_Softwood_Ornate,block,block_misc,,1,common,misc
Wood_Softwood_Planks,block,block_misc,,1,common,misc
Wood_Spiral_Branch_Corner,block,block_misc,,1,common,misc
Wood_Spiral_Branch_Long,block,block_misc,,1,common,misc
Wood_Spiral_Branch_Short,block,block_misc,,1,common,misc
Wood_Spiral_Roots,block,block_misc,,1,common,misc
Wood_Spiral_Trunk,block,block_misc,,1,common,misc
Wood_Spiral_Trunk_Full,block,block_misc,,1,common,misc
Wood_Sticks,block,block_misc,,1,common,misc
Wood_Stormbark_Branch_Corner,block,block_misc,,1,common,misc
Wood_Stormbark_Branch_Long,block,block_misc,,1,common,misc
Wood_Stormbark_Branch_Short,block,block_misc,,1,common,misc
Wood_Stormbark_Roots,block,block_misc,,1,common,misc
Wood_Stormbark_Trunk,block,block_misc,,1,common,misc
Wood_Stormbark_Trunk_Full,block,block_misc,,1,common,misc
Wood_Tropicalwood_Decorative,block,block_misc,,1,common,misc
Wood_Tropicalwood_Ornate,block,block_misc,,1,common,misc
Wood_Tropicalwood_Planks,block,block_misc,,1,common,misc
Wood_Windwillow_Branch_Corner,block,block_misc,,1,common,misc
Wood_Windwillow_Branch_Long,block,block_misc,,1,common,misc
Wood_Windwillow_Branch_Short,block,block_misc,,1,common,misc
Wood_Windwillow_Roots,block,block_misc,,1,common,misc
Wood_Windwillow_Trunk,block,block_misc,,1,common,misc
Wood_Windwillow_Trunk_Full,block,block_misc,,1,common,misc
Wood_Wisteria_Wild_Branch_Corner,block,block_misc,,1,common,misc
Wood_Wisteria_Wild_Branch_Long,block,block_misc,,1,common,misc
Wood_Wisteria_Wild_Branch_Short,block,block_misc,,1,common,misc
Wood_Wisteria_Wild_Roots,block,block_misc,,1,common,misc
Wood_Wisteria_Wild_Trunk,block,block_misc,,1,common,misc
Wood_Wisteria_Wild_Trunk_Full,block,block_misc,,1,common,misc
